101443;Бат-Ям;Бат-Ям
101444;Маракай;Маракай
101445;Анкона;Анкона
101446;Инчхон;Инчхон
101447;Иматра;Иматра
101448;Салауз-Мухан;Салауз-Мухан
101449;Томаковка;Томаковка
101450;Стародеревянковская;Стародеревянковская
101451;Передовая;Передовая
101452;Кивиыли;Кивиыли
101453;Альмерия;Альмерия
101454;Брешиа;Брешиа
101455;Соколово;Соколово
101456;Тохмаярви;Тохмаярви
101457;Тойла;Тойла
101458;Йыхви;Йыхви
101459;Зарафшан;Зарафшан
101460;Игрим;Игрим
101461;Запрудня;Запрудня
101462;Мирамиши;Мирамиши
101463;Сенной;Сенной
101464;Теплице;Теплице
101465;Березнеговатка;Березнеговатка
101466;Гранд Джанкшен;Гранд Джанкшен
101467;Рас-эль-Хайма;Рас-эль-Хайма
101468;Упорная;Упорная
101469;Поморие;Поморие
101470;Ильич;Ильич
101471;Фрибур;Фрибур
101472;Утрехт;Утрехт
101473;Чистопрудное;Чистопрудное
101474;Конья;Конья
101475;Святогорск;Святогорск
101476;Тараклия;Тараклия
101477;Мары;Мары
101478;Магдебург;Магдебург
101479;Куанда;Куанда
101481;Островец;Островец
101482;Мортара;Мортара
101483;Калараш;Калараш
101484;Северомуйск;Северомуйск
101485;Липканы;Липканы
101486;Хинганск;Хинганск
101487;Михаловце;Михаловце
101488;Рышканы;Рышканы
101489;Энсхеде;Энсхеде
101490;Альта;Альта
101491;Джуба;Джуба
101492;Кусары;Кусары
101493;Новоангарск;Новоангарск
101494;Шаховское;Шаховское
101495;Перемётное;Перемётное
101496;Излучинск;Излучинск
101497;Перуджа;Перуджа
101498;Калашниково;Калашниково
101499;Зеленая Роща;Зеленая Роща
101500;Зелёная Роща;Зелёная Роща
101501;Григориополь;Григориополь
101502;Ныда;Ныда
101503;Сеща;Сеща
101504;Эрмосильо;Эрмосильо
101505;Опатия;Опатия
101506;Казанлык;Казанлык
101507;Алуксне;Алуксне
101508;Старотитаровская;Старотитаровская
101509;Кирьят-Гат;Кирьят-Гат
101510;Фижак;Фижак
101511;Горелово;Горелово
101512;Нетания;Нетания
101513;Аллентаун;Аллентаун
101514;Тампере;Тампере
101515;Измит;Измит
101516;Лаппеэнранта;Лаппеэнранта
101517;Учкудук;Учкудук
101518;Парма;Парма
101519;Фолклендские острова;Фолклендские острова
101520;Порт-Стэнли;Порт-Стэнли
101521;Мартиника;Мартиника
101522;Фор-де-Франс;Фор-де-Франс
101523;Южная Георгия и Южные Сандвичевы острова;Южная Георгия и Южные Сандвичевы острова
101524;Бекабад;Бекабад
101525;Белоусовка;Белоусовка
101526;Брегенц;Брегенц
101527;Паневежис;Паневежис
101528;Малорита;Малорита
101529;Кизема;Кизема
101532;Каяани;Каяани
101533;Бегуницы;Бегуницы
101534;Наурузово;Наурузово
101535;Сигулда;Сигулда
101536;Унгень;Унгень
101537;Круглое;Круглое
101538;Суходол;Суходол
101539;Селиярово;Селиярово
101540;Урзуф;Урзуф
101541;Днестровск;Днестровск
101542;Марьянское;Марьянское
101543;Приютово;Приютово
101544;Язель;Язель
101545;Усть-Хайрюзово;Усть-Хайрюзово
101546;Леуши;Леуши
101547;Раума;Раума
101548;Языково;Языково
101549;Паратунка;Паратунка
101550;Ангрен;Ангрен
101551;Шемаха;Шемаха
101552;Алёшкин;Алёшкин
101553;Старый Киструс;Старый Киструс
101554;Коелга;Коелга
101555;Янина;Янина
101556;Саган-Нур;Саган-Нур
101557;Хаджалмахи;Хаджалмахи
101558;Карпогоры;Карпогоры
101559;Бечичи;Бечичи
101560;Пучреч;Пучреч
101561;Камбре;Камбре
101562;Юдино;Юдино
101563;Обозерский;Обозерский
101564;Репино;Репино
101565;Свирьстрой;Свирьстрой
101566;Едрово;Едрово
101567;Заплавное;Заплавное
101568;Пиндуши;Пиндуши
101569;Шабо;Шабо
101570;Нагария;Нагария
101571;Кремичное;Кремичное
101572;Грицовский;Грицовский
101573;Локосово;Локосово
101574;Шемонаиха;Шемонаиха
101575;Кандры;Кандры
101576;Усогорск;Усогорск
101577;Старь;Старь
101578;Авейру;Авейру
101579;Харп;Харп
101580;Кобрино;Кобрино
101581;Нашик;Нашик
101582;Сорум;Сорум
101583;Февральск;Февральск
101584;Нильмогуба;Нильмогуба
101585;Флорианополис;Флорианополис
101586;Новолеушковская;Новолеушковская
101587;Шавиш;Шавиш
101588;Селятино;Селятино
101589;Кощино;Кощино
101590;Новощербиновская;Новощербиновская
109535;Хай-Вайкомб;Хай-Вайкомб
101592;Гранада;Гранада
101593;Перник;Перник
101594;Волчанец;Волчанец
101595;Албуфейра;Албуфейра
101596;Боговарово;Боговарово
101597;Иджеван;Иджеван
101598;Персиановский;Персиановский
101599;Пластун;Пластун
101600;Мельниково;Мельниково
101601;Аннаба;Аннаба
101602;Ватутинки;Ватутинки
101603;Перегрёбное;Перегрёбное
101604;Яблуница;Яблуница
101605;Будогощь;Будогощь
101606;Музыковка;Музыковка
101607;Бачатский;Бачатский
101608;Клюсовка;Клюсовка
101609;Овьедо;Овьедо
101610;Нововеличковская;Нововеличковская
101611;Шатурторф;Шатурторф
101612;Фёдоровский;Фёдоровский
101613;Свияжск;Свияжск
101614;Пржевальское;Пржевальское
101615;Осташёво;Осташёво
101616;Медулин;Медулин
101617;Каменномостский;Каменномостский
101618;Дисна;Дисна
101619;Ставрово;Ставрово
101620;Ушаково;Ушаково
101621;Джигинка;Джигинка
101622;Зарубино;Зарубино
101623;Пуэрто-Плата;Пуэрто-Плата
101624;Огуднево;Огуднево
101625;Агириш;Агириш
101626;Кулотино;Кулотино
101627;Фаниполь;Фаниполь
101628;Курчанская;Курчанская
101629;Гатиха;Гатиха
101630;Приладожский;Приладожский
101631;Елегино;Елегино
101632;Куопио;Куопио
101633;Ирун;Ирун
101634;Ногир;Ногир
101635;Заборье;Заборье
101637;Усть-Нера;Усть-Нера
101638;Нейво-Шайтанский;Нейво-Шайтанский
101639;Надвоицы;Надвоицы
101640;Назия;Назия
101641;Большевик;Большевик
101642;Дарасун;Дарасун
101643;Закаталы;Закаталы
101644;Эрдэнэт;Эрдэнэт
101645;Бердяуш;Бердяуш
101646;Реховот;Реховот
101647;Фастовецкая;Фастовецкая
101648;Амбарный;Амбарный
101649;Реммаш;Реммаш
101650;Токелау;Токелау
101651;Атафу;Атафу
101652;Нукунону;Нукунону
101653;Факаофо;Факаофо
101654;Лапуа;Лапуа
101655;Вырица;Вырица
101656;Яловень;Яловень
101657;Антакья;Антакья
101658;Решетниково;Решетниково
101660;Нижнезаморское;Нижнезаморское
101661;Жабинка;Жабинка
101662;Мехикали;Мехикали
101663;Бурибай;Бурибай
101664;Пелым;Пелым
101665;Нетивот;Нетивот
101666;Смышляевка;Смышляевка
101667;Кисангани;Кисангани
101668;Кикерино;Кикерино
101669;Валмиера;Валмиера
101670;Харьягинский;Харьягинский
101671;Нащекино;Нащекино
101672;Туркинский;Туркинский
101673;Маарду;Маарду
101674;Торковичи;Торковичи
101675;Нарбонна;Нарбонна
101676;Хрящевка;Хрящевка
101677;Омаха;Омаха
101678;Олымский;Олымский
101679;Малое Луговое;Малое Луговое
101681;Большой Труёв;Большой Труёв
101682;Зельва;Зельва
101683;Опака;Опака
101684;Малыкан;Малыкан
101685;Орхус;Орхус
101686;Малая Повалиха;Малая Повалиха
101687;Привольное;Привольное
101688;Валка;Валка
101689;Де-Кастри;Де-Кастри
101690;Новое Атлашево;Новое Атлашево
101691;Апрелково;Апрелково
101692;Новогуровский;Новогуровский
101693;Эммен;Эммен
101694;Гуселка;Гуселка
101696;Нижнекамышинка;Нижнекамышинка
101697;Альхемеси;Альхемеси
101698;Локса;Локса
101699;Подольхи;Подольхи
101700;Глуск;Глуск
101701;Талы;Талы
101702;Вершина Тёи;Вершина Тёи
101703;Малино;Малино
101704;Бешенковичи;Бешенковичи
101705;Старая Станица;Старая Станица
101706;Деражное;Деражное
101707;Неболчи;Неболчи
101708;Пюсси;Пюсси
101709;Алексеево-Дружковка;Алексеево-Дружковка
101710;Юровка;Юровка
101711;Асфальтовая гора;Асфальтовая гора
101712;Спокан;Спокан
101713;Новые Шигали;Новые Шигали
101714;Сен-Мало;Сен-Мало
101715;Кунград;Кунград
101716;Икике;Икике
101717;Зольская;Зольская
101718;Федюково;Федюково
101719;Порто-Реканати;Порто-Реканати
101720;Хреновое;Хреновое
101721;Аракрус;Аракрус
101722;Елизаветино;Елизаветино
101723;Елизаветино;Елизаветино
101724;Эрхирик;Эрхирик
101725;Осакаровка;Осакаровка
101726;Газалкент;Газалкент
101727;Мурмино;Мурмино
101728;Солнечнодольск;Солнечнодольск
101729;Гренобль;Гренобль
101730;Корнешты;Корнешты
101731;Нины;Нины
101732;Винсады;Винсады
101733;Мишуково;Мишуково
101734;Томаровка;Томаровка
101735;Сиверский;Сиверский
101736;Верхняя Мактама;Верхняя Мактама
101737;Кигбаево;Кигбаево
101738;Ингольштадт;Ингольштадт
101739;Петах-Тиква;Петах-Тиква
101740;Горные Ключи;Горные Ключи
101741;Летнереченский;Летнереченский
101742;Хорлово;Хорлово
101743;Килпъявр;Килпъявр
101744;Новара;Новара
101745;Коротыч;Коротыч
101746;Сибирцево;Сибирцево
101747;Иргиз;Иргиз
101748;Янчукан;Янчукан
101749;Кандалакшский район;Кандалакшский район
101750;Зареченск;Зареченск
101751;Исфара;Исфара
101752;Шкотово;Шкотово
101753;Новоенисейск;Новоенисейск
101754;Власиха;Власиха
101755;Глебычево;Глебычево
101756;Люцерн;Люцерн
101757;Кагул;Кагул
101758;Высокиничи;Высокиничи
101759;Ньиредьхаза;Ньиредьхаза
101760;Сливен;Сливен
101761;Шахрисабз;Шахрисабз
101762;Монтижу;Монтижу
101763;Ратенов;Ратенов
101764;Красково;Красково
101765;Иштан;Иштан
101766;Смолевичи;Смолевичи
101768;Дубровицы;Дубровицы
101769;Ишеевка;Ишеевка
101770;Флеккефьорд;Флеккефьорд
101771;Емецк;Емецк
101772;Андрейшур;Андрейшур
101773;Нижнеангарск;Нижнеангарск
101774;Вестерос;Вестерос
101775;Урлапово;Урлапово
101776;Джида;Джида
101777;Усть-Абакан;Усть-Абакан
101778;Кара-Хаак;Кара-Хаак
101779;Каа-Хем;Каа-Хем
101780;Мугур-Аксы;Мугур-Аксы
101781;Тере-Хольский район;Тере-Хольский район
101782;Кунгуртуг;Кунгуртуг
101783;Акташ;Акташ
101784;Молчаново;Молчаново
101785;Парабель;Парабель
101786;Мельниково;Мельниково
101787;Абазинский район;Абазинский район
101788;Инжич-Чукун;Инжич-Чукун
101789;Ногайский район;Ногайский район
101790;Эркен-Шахар;Эркен-Шахар
101791;Краснооктябрьский;Краснооктябрьский
101792;Горьковский;Горьковский
101793;Себрово;Себрово
101794;Троицкий;Троицкий
101795;Искра;Искра
101796;Пригородный;Пригородный
101797;Верхний Парень;Верхний Парень
101798;Гарманда;Гарманда
101799;Гижига;Гижига
101800;Тахтоямск;Тахтоямск
101801;Чайбуха;Чайбуха
101802;Ямск;Ямск
101803;Маловский;Маловский
101804;Северный;Северный
101805;Благовещенская;Благовещенская
101806;Заветный;Заветный
101807;Бакинская;Бакинская
101808;Абрау-Дюрсо;Абрау-Дюрсо
101809;Варениковская;Варениковская
101810;Хакуринохабль;Хакуринохабль
101811;Верхнее Казанище;Верхнее Казанище
101812;Ачису;Ачису
101813;Комсомольский;Комсомольский
101814;Бавтугай;Бавтугай
101815;Чонтаул;Чонтаул
101816;Юбилейное;Юбилейное
101817;Альбурикент;Альбурикент
101818;Аксай;Аксай
101819;Белиджи;Белиджи
101820;Новокаякент;Новокаякент
101821;Терекли-Мектеб;Терекли-Мектеб
101822;Сагопши;Сагопши
101823;Экажево;Экажево
101824;Алтуд;Алтуд
101825;Кишпек;Кишпек
101826;Заводской;Заводской
101827;Александровка;Александровка
101828;Романовская;Романовская
101829;Архангельское;Архангельское
101830;Краснокумское;Краснокумское
101831;Анджиевский;Анджиевский
101832;Ханкала;Ханкала
101833;Ойсхара;Ойсхара
101834;Гойты;Гойты
101835;Автуры;Автуры
101836;Лаврентия;Лаврентия
101839;Новобурейский;Новобурейский
101840;Томичи;Томичи
101841;Усть-Ивановка;Усть-Ивановка
101842;Орлиный;Орлиный
101843;Актай;Актай
101844;Олёкма;Олёкма
101845;Димитрово;Димитрово
101846;Санта-Роза;Санта-Роза
101847;Сокол;Сокол
101848;Рудная Пристань;Рудная Пристань
101849;Тигиль;Тигиль
101850;Универсальное;Универсальное
101851;Прочее;Прочее
101852;Универсальное;Универсальное
101853;Прочее;Прочее
101854;Универсальное;Универсальное
101855;Прочее;Прочее
101856;Универсальное;Универсальное
101857;Прочее;Прочее
101858;Универсальное;Универсальное
101859;Прочее;Прочее
101860;Универсальное;Универсальное
101861;Прочее;Прочее
101862;Универсальное;Универсальное
101863;Прочее;Прочее
101864;Прочее;Прочее
101865;Универсальное;Универсальное
101866;Сальское;Сальское
101867;Дунай;Дунай
101868;Полевое;Полевое
101869;Анна;Анна
101870;Красный Кут;Красный Кут
101871;Раковка;Раковка
101872;Шевченковский район;Шевченковский район
101873;Печерский район;Печерский район
101874;Подольский район;Подольский район
101875;Оболонский район;Оболонский район
101876;Святошинский район;Святошинский район
101877;Соломенский район;Соломенский район
101878;Голосеевский район;Голосеевский район
101879;Деснянский район;Деснянский район
101880;Днепровский район;Днепровский район
101881;Дарницкий район;Дарницкий район
101882;Академгородок;Академгородок
101883;Житомирская;Житомирская
101884;Святошин;Святошин
101885;Нивки;Нивки
101886;Берестейская;Берестейская
101887;Шулявская;Шулявская
101888;Политехнический институт;Политехнический институт
101889;Вокзальная;Вокзальная
101890;Университет;Университет
101891;Театральная;Театральная
101892;Крещатик;Крещатик
101893;Арсенальная;Арсенальная
101894;Днепр;Днепр
101895;Гидропарк;Гидропарк
101896;Левобережная;Левобережная
101897;Дарница;Дарница
101898;Черниговская;Черниговская
101899;Лесная;Лесная
101900;Героев Днепра;Героев Днепра
101901;Минская;Минская
101902;Оболонь;Оболонь
101903;Петровка;Петровка
101904;Тараса Шевченко;Тараса Шевченко
101905;Контрактовая площадь;Контрактовая площадь
101906;Почтовая площадь;Почтовая площадь
101907;Площадь Независимости;Площадь Независимости
101908;Площадь Льва Толстого;Площадь Льва Толстого
101910;Олимпийская;Олимпийская
101911;Дворец Украина;Дворец Украина
101912;Лыбедская;Лыбедская
101913;Демеевская;Демеевская
101914;Голосеевская;Голосеевская
101915;Васильковская;Васильковская
101916;Сырец;Сырец
101917;Дорогожичи;Дорогожичи
101918;Лукьяновская;Лукьяновская
101919;Львовская брама;Львовская брама
101920;Золотые ворота;Золотые ворота
101921;Дворец спорта;Дворец спорта
101922;Кловская;Кловская
101923;Печерская;Печерская
101924;Дружбы Народов;Дружбы Народов
101925;Выдубичи;Выдубичи
101927;Славутич;Славутич
101928;Осокорки;Осокорки
101929;Позняки;Позняки
101930;Харьковская;Харьковская
101931;Вырлица;Вырлица
101932;Бориспольская;Бориспольская
101933;Красный хутор;Красный хутор
101934;Московская;Московская
101935;Чкаловская;Чкаловская
101936;Ленинская;Ленинская
101937;Заречная;Заречная
101938;Двигатель Революции;Двигатель Революции
101939;Пролетарская;Пролетарская
101940;Автозаводская;Автозаводская
101941;Комсомольская;Комсомольская
101942;Кировская;Кировская
101944;Канавинская;Канавинская
101945;Бурнаковская;Бурнаковская
101946;Буревестник;Буревестник
101947;Проспект Космонавтов;Проспект Космонавтов
101948;Уралмаш;Уралмаш
101949;Автозаводский район;Автозаводский район
101950;Канавинский район;Канавинский район
101951;Ленинский район;Ленинский район
101952;Московский район;Московский район
101953;Нижегородский район;Нижегородский район
101954;Приокский район;Приокский район
101955;Советский район;Советский район
101956;Сормовский район;Сормовский район
101957;Парк Культуры;Парк Культуры
101958;Молодёжный;Молодёжный
101959;Гатка;Гатка
101960;Чля;Чля
101961;Пушкино;Пушкино
101962;Холодная гора;Холодная гора
101963;Южный вокзал;Южный вокзал
101964;Центральный рынок;Центральный рынок
101965;Советская;Советская
101966;Проспект Гагарина;Проспект Гагарина
101967;Спортивная;Спортивная
101968;Завод имени Малышева;Завод имени Малышева
101969;Московский проспект;Московский проспект
101970;Маршала Жукова;Маршала Жукова
101971;Советской армии;Советской армии
101972;Им. А. С. Масельского;Им. А. С. Масельского
101973;Тракторный завод;Тракторный завод
101974;Пролетарская;Пролетарская
101975;Кировский район;Кировский район
101976;Верх-Исетский район;Верх-Исетский район
101977;Железнодорожный район;Железнодорожный район
101978;Орджоникидзевский район;Орджоникидзевский район
101979;Октябрьский район;Октябрьский район
101980;Чкаловский район;Чкаловский район
101981;Ленинский район;Ленинский район
101982;Машиностроителей;Машиностроителей
101983;Уральская;Уральская
101984;Динамо;Динамо
101985;Площадь 1905 года;Площадь 1905 года
101986;Геологическая;Геологическая
101987;Нерюнгринский район;Нерюнгринский район
101988;Чульман;Чульман
101989;Акана;Акана
101990;Бестях;Бестях
101991;Арково;Арково
101992;Быков;Быков
101993;Береговое;Береговое
101994;Амурское;Амурское
101995;Рыбновск;Рыбновск
101996;Лермонтовка;Лермонтовка
101997;Байково;Байково
101998;Октябрьский район;Октябрьский район
101999;Ленинский район;Ленинский район
102000;Дзержинский район;Дзержинский район
102001;Киевский район;Киевский район
102002;Коминтерновский район;Коминтерновский район
102003;Московский район;Московский район
102004;Фрунзенский район;Фрунзенский район
102005;Орджоникидзевский район;Орджоникидзевский район
102006;Червонозаводской район;Червонозаводской район
102007;Героев труда;Героев труда
102008;Студенческая;Студенческая
102009;Академика Павлова;Академика Павлова
102010;Академика Барабашова;Академика Барабашова
102011;Киевская;Киевская
102012;Пушкинская;Пушкинская
102013;Университет;Университет
102014;Исторический музей;Исторический музей
102015;23 августа;23 августа
102016;Ботанический сад;Ботанический сад
102017;Научная;Научная
102018;Госпром;Госпром
102019;Архитектора Бекетова;Архитектора Бекетова
102020;Площадь Восстания;Площадь Восстания
102021;Метростроителей им. Г.И. Ващенко;Метростроителей им. Г.И. Ващенко
102022;Московский район;Московский район
102023;Авиастроительный район;Авиастроительный район
102024;Вахитовский район;Вахитовский район
102025;Кировский район;Кировский район
102026;Ново-Савиновский район;Ново-Савиновский район
102027;Приволжский район;Приволжский район
102028;Советский район;Советский район
102029;Кремлёвская;Кремлёвская
102030;Площадь Тукая;Площадь Тукая
102031;Суконная слобода;Суконная слобода
102032;Аметьево;Аметьево
102033;Горки;Горки
102034;Проспект Победы;Проспект Победы
102035;Новоспасск;Новоспасск
102036;Линёво;Линёво
102037;Абрамово;Абрамово
102038;Зубовка;Зубовка
102039;Промышленный район;Промышленный район
102040;Кировский район;Кировский район
102041;Советский район;Советский район
102042;Октябрьский район;Октябрьский район
102043;Железнодорожный район;Железнодорожный район
102044;Красноглинский район;Красноглинский район
102045;Куйбышевский район;Куйбышевский район
102046;Ленинский район;Ленинский район
102047;Самарский район;Самарский район
102048;Юнгородок;Юнгородок
102049;Кировская;Кировская
102050;Безымянка;Безымянка
102051;Победа;Победа
102052;Советская;Советская
102053;Спортивная;Спортивная
102054;Гагаринская;Гагаринская
102055;Московская;Московская
102056;Российская;Российская
102057;Советский район;Советский район
102058;Центральный район;Центральный район
102059;Первомайский район;Первомайский район
102060;Октябрьский район;Октябрьский район
102061;Ленинский район;Ленинский район
102062;Кировский район;Кировский район
102063;Калининский район;Калининский район
102064;Заельцовский район;Заельцовский район
102065;Железнодорожный район;Железнодорожный район
102066;Дзержинский район;Дзержинский район
102067;Заельцовская;Заельцовская
102068;Гагаринская;Гагаринская
102069;Красный проспект;Красный проспект
102070;Площадь Ленина;Площадь Ленина
102071;Октябрьская;Октябрьская
102072;Речной вокзал;Речной вокзал
102073;Студенческая;Студенческая
102074;Площадь Маркса;Площадь Маркса
102075;Площадь Гарина-Михайловского;Площадь Гарина-Михайловского
102076;Сибирская;Сибирская
102077;Маршала Покрышкина;Маршала Покрышкина
102078;Берёзовая роща;Берёзовая роща
102079;Чаны;Чаны
102080;Брестский район;Брестский район
102081;Барановичский район;Барановичский район
102082;Берёзовский район;Берёзовский район
102083;Ганцевичский район;Ганцевичский район
102084;Дрогичинский район;Дрогичинский район
102085;Жабинковский район;Жабинковский район
102086;Ивановский район;Ивановский район
102087;Ивацевичский район;Ивацевичский район
102088;Каменецкий район;Каменецкий район
102089;Кобринский район;Кобринский район
102090;Лунинецкий район;Лунинецкий район
102091;Ляховичский район;Ляховичский район
102092;Малоритский район;Малоритский район
102093;Пинский район;Пинский район
102094;Пружанский район;Пружанский район
102095;Столинский район;Столинский район
102096;Брагинский район;Брагинский район
102097;Буда-Кошелевский район;Буда-Кошелевский район
102098;Ветковский район;Ветковский район
102099;Гомельский район;Гомельский район
102100;Добрушский район;Добрушский район
102101;Ельский район;Ельский район
102102;Житковичский район;Житковичский район
102103;Жлобинский район;Жлобинский район
102104;Калинковичский район;Калинковичский район
102105;Кормянский район;Кормянский район
102106;Лельчицкий район;Лельчицкий район
102107;Лоевский район;Лоевский район
102108;Мозырский район;Мозырский район
102109;Наровлянский район;Наровлянский район
102110;Октябрьский район;Октябрьский район
102111;Петриковский район;Петриковский район
102112;Речицкий район;Речицкий район
102113;Рогачёвский район;Рогачёвский район
102114;Светлогорский район;Светлогорский район
102115;Хойникский район;Хойникский район
102116;Чечерский район;Чечерский район
102117;Берестовицкий район;Берестовицкий район
102118;Волковысский район;Волковысский район
102119;Вороновский район;Вороновский район
102120;Гродненский район;Гродненский район
102121;Дятловский район;Дятловский район
102122;Зельвенский район;Зельвенский район
102123;Ивьевский район;Ивьевский район
102124;Кореличский район;Кореличский район
102125;Лидский район;Лидский район
102126;Мостовский район;Мостовский район
102127;Новогрудский район;Новогрудский район
102128;Ошмянский район;Ошмянский район
102129;Островецкий район;Островецкий район
102130;Свислочский район;Свислочский район
102131;Слонимский район;Слонимский район
102132;Сморгонский район;Сморгонский район
102133;Щучинский район;Щучинский район
102134;Белыничский район;Белыничский район
102135;Бобруйский район;Бобруйский район
102136;Быховский район;Быховский район
102137;Глусский район;Глусский район
102138;Горецкий район;Горецкий район
102139;Дрибинский район;Дрибинский район
102140;Кировский район;Кировский район
102141;Климовичский район;Климовичский район
102142;Кличевский район;Кличевский район
102143;Краснопольский район;Краснопольский район
102144;Кричевский район;Кричевский район
102145;Круглянский район;Круглянский район
102146;Костюковичский район;Костюковичский район
102147;Могилёвский район;Могилёвский район
102148;Мстиславский район;Мстиславский район
102149;Осиповичский район;Осиповичский район
102150;Славгородский район;Славгородский район
102151;Хотимский район;Хотимский район
102152;Чаусский район;Чаусский район
102153;Чериковский район;Чериковский район
102154;Шкловский район;Шкловский район
102155;Березинский район;Березинский район
102156;Борисовский район;Борисовский район
102157;Вилейский район;Вилейский район
102158;Воложинский район;Воложинский район
102159;Дзержинский район;Дзержинский район
102160;Клецкий район;Клецкий район
102161;Копыльский район;Копыльский район
102162;Крупский район;Крупский район
102163;Логойский район;Логойский район
102164;Любанский район;Любанский район
102165;Молодечненский район;Молодечненский район
102166;Мядельский район;Мядельский район
102167;Несвижский район;Несвижский район
102168;Пуховичский район;Пуховичский район
102169;Слуцкий район;Слуцкий район
102170;Солигорский район;Солигорский район
102171;Стародорожский район;Стародорожский район
102172;Столбцовский район;Столбцовский район
102173;Узденский район;Узденский район
102174;Червенский район;Червенский район
102175;Смолевичский район;Смолевичский район
102176;Бешенковичский район;Бешенковичский район
102177;Браславский район;Браславский район
102178;Верхнедвинский район;Верхнедвинский район
102179;Витебский район;Витебский район
102180;Глубокский район;Глубокский район
102181;Городокский район;Городокский район
102182;Докшицкий район;Докшицкий район
102183;Дубровенский район;Дубровенский район
102184;Лепельский район;Лепельский район
102185;Лиозненский район;Лиозненский район
102186;Миорский район;Миорский район
102187;Оршанский район;Оршанский район
102188;Полоцкий район;Полоцкий район
102189;Поставский район;Поставский район
102190;Россонский район;Россонский район
102191;Сенненский район;Сенненский район
102192;Толочинский район;Толочинский район
102193;Ушачский район;Ушачский район
102194;Чашникский район;Чашникский район
102195;Шарковщинский район;Шарковщинский район
102196;Шумилинский район;Шумилинский район
102197;Минский район;Минский район
102198;Березино;Березино
102200;Копыль;Копыль
102201;Старые Дороги;Старые Дороги
102202;Узда;Узда
102203;Червень;Червень
102205;Клецк;Клецк
102206;Хотимск;Хотимск
102207;Чаусы;Чаусы
102208;Чериков;Чериков
102209;Дрибин;Дрибин
102210;Кировск;Кировск
102211;Краснополье;Краснополье
102212;Круглое;Круглое
102213;Большая Берестовица;Большая Берестовица
102214;Вороново;Вороново
102215;Ивье;Ивье
102216;Кореличи;Кореличи
102217;Свислочь;Свислочь
102218;Скидель;Скидель
102219;Берёзовка;Берёзовка
102220;Красносельский;Красносельский
102221;Берёза;Берёза
102223;Иваново;Иваново
102224;Каменец;Каменец
102225;Лунинец;Лунинец
102226;Ляховичи;Ляховичи
102227;Белоозёрск;Белоозёрск
102228;Давид-Городок;Давид-Городок
102229;Коссово;Коссово
102230;Микашевичи;Микашевичи
102231;Буда-Кошелёво;Буда-Кошелёво
102232;Ветка;Ветка
102233;Добруш;Добруш
102234;Ельск;Ельск
102235;Калинковичи;Калинковичи
102236;Корма;Корма
102237;Лоев;Лоев
102238;Наровля;Наровля
102239;Октябрьский;Октябрьский
102240;Барань;Барань
102241;Городок;Городок
102242;Дубровно;Дубровно
102243;Лиозно;Лиозно
102244;Новолукомль;Новолукомль
102245;Россоны;Россоны
102246;Чашники;Чашники
102247;Шумилино;Шумилино
102248;Александровка;Александровка
102249;Буяны;Буяны
102250;Антоново;Антоново
102251;Белое Озеро;Белое Озеро
102252;Березовичи;Березовичи
102253;Амур-Нижнеднепровский район;Амур-Нижнеднепровский район
102254;Бабушкинский район;Бабушкинский район
102255;Жовтневый район;Жовтневый район
102256;Индустриальный район;Индустриальный район
102257;Кировский район;Кировский район
102258;Красногвардейский район;Красногвардейский район
102259;Ленинский район;Ленинский район
102260;Самарский район;Самарский район
102261;Центральный район;Центральный район
102262;Советский район;Советский район
102263;Первомайский район;Первомайский район
102264;Партизанский район;Партизанский район
102265;Заводской район;Заводской район
102266;Ленинский район;Ленинский район
102267;Октябрьский район;Октябрьский район
102268;Московский район;Московский район
102269;Фрунзенский район;Фрунзенский район
102270;Азизбековский район;Азизбековский район
102271;Бинагадинский район;Бинагадинский район
102272;Гарадагский район;Гарадагский район
102273;Хатаинский район;Хатаинский район
102274;Наримановский район;Наримановский район
102275;Насиминский район;Насиминский район
102276;Низаминский район;Низаминский район
102277;Сабаиловский район;Сабаиловский район
102278;Сабунчинский район;Сабунчинский район
102279;Сураханский район;Сураханский район
102280;Ясамальский район;Ясамальский район
102281;Ачапняк;Ачапняк
102282;Арабкир;Арабкир
102283;Аван;Аван
102284;Давташен;Давташен
102285;Эребуни;Эребуни
102286;Канакер-Зейтун;Канакер-Зейтун
102287;Центр;Центр
102288;Малатия-Себастия;Малатия-Себастия
102289;Норк-Мараш;Норк-Мараш
102290;Нор-Норк;Нор-Норк
102291;Нубарашен;Нубарашен
102293;Глдани-Надзаладеви;Глдани-Надзаладеви
102294;Исани-Самгори;Исани-Самгори
102295;Дидгори;Дидгори
102296;Ваке-Сабуртало;Ваке-Сабуртало
102297;Старый Тбилиси;Старый Тбилиси
102298;Дидубе-Чугурети;Дидубе-Чугурети
102300;Учтепинский район;Учтепинский район
102301;Бектемирский район;Бектемирский район
102302;Мирзо Улугбекский район;Мирзо Улугбекский район
102303;Сергелийский район;Сергелийский район
102304;Сабир Рахимовский район;Сабир Рахимовский район
102305;Чиланзарский район;Чиланзарский район
102306;Шайхонтохурский район;Шайхонтохурский район
102307;Юнусабадский район;Юнусабадский район
102308;Яккасарайский район;Яккасарайский район
